hsa-miR-431-5p,MZF1
hsa-miR-210-5p,BAG3
hsa-miR-147a,ERGIC3
hsa-miR-193b-5p,KLF17
hsa-miR-302c-3p,TCEAL1
hsa-miR-8055,ZBTB10
hsa-miR-224-3p,CD40LG
hsa-miR-148b-3p,LRRC1
hsa-miR-128-3p,FOXN3
hsa-miR-4491,MCL1
hsa-miR-15b-3p,IRF1
hsa-miR-1908-5p,HIVEP2
hsa-miR-1265,KCMF1
hsa-miR-1181,LGALS9
hsa-let-7e-3p,POGK
hsa-miR-593-5p,ACTL6A
hsa-miR-590-5p,CD180
hsa-miR-3074-5p,CCL3
hsa-miR-129-2-3p,TBXA2R
hsa-miR-509-3p,SNAP23
hsa-miR-3940-5p,DCST1-AS1
hsa-miR-518a-5p,CASP3
hsa-miR-342-5p,DDIT3
hsa-miR-6875-5p,PRKG1
hsa-miR-647,APH1A
hsa-miR-3922-5p,WNT5A
hsa-miR-122-5p,TRAF7
hsa-miR-2355-3p,VASP
hsa-miR-146a-5p,MALT1
hsa-miR-551b-3p,CDH5
hsa-miR-761,PLK2
hsa-miR-5195-3p,PAX6
hsa-miR-887-3p,WNT5A
hsa-miR-940,RNF11
hsa-miR-196a-5p,WNT7A
hsa-miR-98-3p,OSTF1
hsa-miR-500a-5p,ARL4C
hsa-miR-29a-3p,KCTD15
hsa-miR-1234-3p,RBM24
hsa-miR-769-5p,EPN2
hsa-let-7f-5p,LINC02476
hsa-miR-124-3p,TNFRSF10B
hsa-miR-4262,RHOBTB3
hsa-miR-372-3p,MAT1A
hsa-miR-4284,SMARCA4
hsa-miR-767-3p,MEN1
hsa-miR-4689,SEMA4C
hsa-miR-4715-3p,STX12
hsa-miR-1205,CLK3
hsa-miR-4269,MYBL2
hsa-miR-378b,MMP1
hsa-miR-577,KIDINS220
hsa-miR-132-5p,RORC
hsa-miR-4295,SIK2
hsa-miR-2278,PENK
hsa-miR-449b-5p,TIA1
hsa-miR-376a-5p,APOE
hsa-miR-525-3p,CDK2AP1
hsa-miR-345-5p,AMOT
hsa-miR-1257,NOD2
hsa-miR-595,CTHRC1
hsa-miR-204-5p,STIM1
hsa-miR-148a-5p,RERE
hsa-miR-26b-3p,MMP8
hsa-miR-506-5p,TCL1A
hsa-miR-525-3p,HTATIP2
hsa-miR-632,LNPK
hsa-let-7i-5p,CIT
hsa-miR-1179,KHDRBS1
hsa-miR-106b-5p,PRRT2
hsa-miR-211-5p,DNMT3A
hsa-miR-127-3p,LAMP1
hsa-miR-33b-5p,CASP8AP2
hsa-miR-29b-2-5p,PPP2R1B
hsa-miR-1470,HAMP
hsa-let-7c-3p,MET
hsa-miR-542-5p,FOXJ3
hsa-miR-16-1-3p,RACGAP1
hsa-miR-664b-5p,SMOX
hsa-miR-711,RBX1
hsa-miR-4448,PINK1
hsa-miR-532-3p,POLD4
hsa-miR-483-5p,PITPNM1
hsa-miR-552-5p,MAP1LC3B
hsa-miR-4295,CPEB2
hsa-miR-922,CCL22
hsa-miR-377-3p,EYA3
hsa-miR-490-5p,BNIP3L
hsa-miR-335-5p,IFNAR1
hsa-miR-875-5p,EZR
hsa-miR-372-5p,HOXC-AS3
hsa-miR-324-3p,XPO1
hsa-miR-489-3p,SFPQ
hsa-miR-556-5p,AGO4
hsa-miR-27a-5p,HOXA7
hsa-miR-612,JUNB
hsa-miR-595,SMARCD1
hsa-miR-4646-5p,BCL11B
hsa-miR-210-3p,AKT3
hsa-miR-381-5p,PTPN11
hsa-miR-486-5p,DIMT1
hsa-miR-34a-5p,IL1RAPL1
hsa-miR-129-1-3p,MAP1LC3B
hsa-miR-885-3p,TGFBI
hsa-miR-23b-3p,COL4A4
hsa-miR-484,PRKG1
hsa-miR-663a,TXNRD2
hsa-miR-301a-5p,IRAK3
hsa-miR-450a-5p,ARGLU1
hsa-miR-493-5p,CTDSP2
hsa-miR-143-3p,RNF123
hsa-miR-569,MSX2
hsa-miR-653-5p,RORC
hsa-miR-181d-5p,NRF1
hsa-miR-5094,FN1
hsa-miR-373-3p,HPGD
hsa-miR-4491,COL16A1
hsa-miR-4428,SERPINH1
hsa-miR-551b-3p,SLC6A3
hsa-miR-152-5p,KPNB1
hsa-miR-517a-3p,LBX2-AS1
hsa-miR-4271,BTG1
hsa-miR-340-5p,TET2
hsa-miR-627-5p,CYP2J2
hsa-miR-665,POLD1
hsa-miR-328-3p,RHOG
hsa-miR-148b-5p,LMNB2
hsa-miR-208b-3p,SIAH2
hsa-miR-20a-5p,RAC1
hsa-miR-18a-5p,HOXA7
hsa-miR-802,TRIB3
hsa-miR-340-5p,ATF3
hsa-miR-363-3p,NCOR1
hsa-miR-339-3p,SLC6A6
hsa-miR-1183,TXNRD2
hsa-miR-3940-5p,ADORA2B
hsa-miR-411-5p,GATA3
hsa-miR-18b-5p,KCNQ5
hsa-miR-625-5p,TG
hsa-miR-5008-5p,MYRF
hsa-miR-223-5p,PRKCZ
hsa-miR-451b,USF2
hsa-miR-590-3p,DDX3X
hsa-miR-634,PLAT
hsa-miR-340-5p,MUC13
hsa-miR-1297,CDX2
hsa-miR-17-5p,CYP2C19
hsa-miR-185-5p,TGFB2
hsa-miR-127-5p,ARL4C
hsa-miR-524-5p,TRPC6
hsa-miR-1224-5p,SELE
hsa-miR-373-3p,NCOA6
hsa-miR-22-5p,IL13
hsa-miR-4269,NR2F2
hsa-miR-128-3p,ANK3
hsa-miR-20a-5p,ETS2
hsa-miR-200c-5p,UGT2B17
hsa-miR-584-5p,HDAC2
hsa-miR-323a-3p,TFDP2
hsa-miR-376a-5p,HSD17B1
hsa-miR-301a-3p,CXCL8
hsa-miR-1184,GLUL
hsa-miR-603,TSPYL2
hsa-miR-875-5p,AATK
hsa-miR-376a-5p,TNFSF13B
hsa-miR-500a-5p,UBA2
hsa-miR-578,ITGB1
hsa-miR-4328,PMAIP1
hsa-miR-337-5p,MSC
hsa-miR-19a-5p,SV2A
hsa-miR-218-5p,TRIM25
hsa-miR-621,GDF3
hsa-miR-4660,MAPK9
hsa-miR-195-5p,TRIM7
hsa-miR-383-3p,NOS2
hsa-miR-3188,SLC16A2
hsa-miR-9-5p,CLDN1
hsa-miR-192-5p,FASN
hsa-miR-24-3p,SLC22A7
hsa-let-7c-5p,LIN28A
hsa-miR-577,ICAM2
hsa-miR-718,GDF5
hsa-miR-548c-3p,SDHD
hsa-miR-154-5p,PLK1
hsa-miR-24-3p,CCDC6
hsa-miR-578,CGN
hsa-miR-1234-3p,CLCN3
hsa-miR-509-3p,RREB1
hsa-miR-3691-5p,GPM6B
hsa-miR-4780,TPD52
hsa-miR-455-3p,SMAD7
hsa-miR-150-3p,ABCG4
hsa-miR-577,FUS
hsa-miR-532-5p,CCBE1
hsa-miR-152-3p,CD1C
hsa-miR-19b-3p,ABHD17C
hsa-miR-339-3p,TUSC2
hsa-miR-26a-5p,SLC15A1
hsa-miR-3127-3p,BCL10
hsa-miR-17-3p,VASP
hsa-miR-27b-5p,SNX30
hsa-miR-26a-1-3p,PTENP1
hsa-miR-202-5p,ANXA2
hsa-miR-760,OLR1
hsa-miR-767-5p,MYT1
hsa-miR-513b-5p,GPR55
hsa-miR-30d-5p,ACTG2
hsa-miR-132-5p,NFKB1
hsa-miR-5188,SRR
hsa-miR-1203,BCL3
hsa-miR-1305,GPC1
hsa-miR-186-5p,FOXA2
hsa-miR-1299,EOMES
hsa-miR-328-3p,IKZF4
hsa-miR-372-5p,RTKN
hsa-miR-1236-3p,FN1
hsa-miR-483-3p,AIP
hsa-miR-433-5p,CD4
hsa-miR-222-3p,CPT1A
hsa-miR-99b-3p,NLRP3
hsa-miR-642a-5p,UHRF1
hsa-miR-195-3p,KLF5
hsa-miR-30d-3p,IKZF1
hsa-miR-99b-5p,ACE2
hsa-miR-876-5p,CASP8
hsa-miR-4717-5p,BECN1
hsa-miR-4653-3p,PDCD2
hsa-miR-1283,SLC20A1
hsa-miR-761,UBE3C
hsa-miR-329-5p,OSBPL2
hsa-miR-10b-5p,RHOBTB1
hsa-miR-873-5p,SUZ12
hsa-miR-372-5p,CXCL1
hsa-miR-548m,APLNR
hsa-miR-520g-3p,CCKBR
hsa-miR-379-5p,TWF2
hsa-miR-1269a,TWIST2
hsa-miR-127-3p,ITGB2-AS1
hsa-miR-193b-5p,PHLDB2
hsa-miR-25-3p,KLF8
hsa-miR-633,P2RX7
hsa-miR-637,ERBB2
hsa-miR-452-5p,LIX1L
hsa-miR-4516,SDHD
hsa-miR-1908-3p,ITPR1
hsa-miR-590-3p,ADRB1
hsa-miR-183-5p,KLF4
hsa-miR-1185-2-3p,METTL3
hsa-miR-24-1-5p,CRKL
hsa-miR-101-3p,RFXAP
hsa-miR-25-3p,SLC16A1
hsa-miR-1914-3p,POU4F2
hsa-miR-542-3p,HCN4
hsa-miR-644a,TLE4
hsa-miR-761,FADD
hsa-miR-194-3p,BIK
hsa-miR-432-3p,SPRY3
hsa-miR-518b,RBL2
hsa-miR-146a-3p,FZD5
hsa-miR-4646-5p,ACTA2-AS1
hsa-miR-216a-3p,KLF15
hsa-miR-642a-5p,SMAD7
hsa-miR-216a-3p,PTK2
hsa-miR-412-3p,RAB11FIP1
hsa-miR-1908-5p,KDM1B
hsa-miR-21-3p,ADORA2B
hsa-miR-589-3p,ELOVL1
hsa-miR-556-5p,SLC15A1
hsa-miR-584-5p,RASSF5
hsa-miR-22-5p,PKIA
hsa-miR-599,IFNGR1
hsa-miR-1281,CDK19
hsa-miR-525-3p,USP4
hsa-miR-6747-5p,PRDX6
hsa-miR-1249-3p,BCL9
hsa-miR-3978,PLPP3
hsa-miR-493-5p,CDKN3
hsa-miR-192-5p,STK4
hsa-miR-455-5p,ATF3
hsa-miR-33a-3p,PTPN9
hsa-miR-431-5p,GPM6B
hsa-miR-4516,RAB23
hsa-miR-197-3p,NCAPG
hsa-miR-3127-3p,LGALS9
hsa-miR-589-3p,RASAL2
hsa-let-7g-3p,ANLN
hsa-miR-3613-3p,MYOCD
hsa-miR-1224-5p,FZD1
hsa-miR-155-5p,SOCS7
hsa-miR-802,BMF
hsa-miR-133a-5p,IKZF2
hsa-miR-135b-5p,RHOT1
hsa-miR-30c-1-3p,ELN
hsa-miR-212-5p,ARID3A
hsa-miR-3682-3p,BCL7A
hsa-miR-760,E2F2
hsa-miR-132-5p,CDKN1A
hsa-miR-506-3p,PRKAR1A
hsa-miR-107,HNRNPA2B1
hsa-miR-1265,DIO1
hsa-miR-550a-3p,PIK3R1
hsa-miR-4653-3p,RTEL1
hsa-miR-8055,ASCL1
hsa-miR-6715b-5p,PON1
hsa-miR-605-3p,SMARCA5
hsa-miR-16-5p,NCOA3
hsa-miR-3658,CAMK2G
hsa-miR-1248,ATP8A1
hsa-miR-4262,LASP1
hsa-miR-3686,SLC7A5
hsa-miR-486-3p,TSEN15
hsa-miR-5094,UBQLN1
hsa-miR-103a-2-5p,LINC02476
hsa-miR-509-3-5p,HGF
hsa-miR-337-5p,DUSP1
hsa-miR-4270,GJB2
hsa-miR-7-1-3p,AKR1C2
hsa-miR-363-3p,MAP3K8
hsa-miR-199a-5p,MFN2
hsa-miR-940,RPS6KA1
hsa-let-7b-3p,CFTR
hsa-miR-185-5p,EIF3A
hsa-miR-484,ACTG1
hsa-miR-548a-3p,TOMM20
hsa-miR-574-5p,DAB2IP
hsa-miR-486-3p,CD82
hsa-miR-338-3p,LINC00488
hsa-miR-433-3p,ALPL
hsa-miR-552-5p,ACTA2-AS1
hsa-miR-134-5p,PCK1
hsa-miR-513a-5p,FOXJ2
hsa-miR-873-3p,PROM1
hsa-miR-186-3p,NTRK2
hsa-let-7e-5p,STX1A
hsa-miR-660-5p,SOCS5
hsa-miR-326,MSC
hsa-miR-4448,S1PR3
hsa-miR-99a-3p,CAT
hsa-miR-382-5p,ADORA2A
hsa-miR-767-5p,CYP7A1
hsa-miR-132-5p,SNAI2
hsa-miR-378a-3p,KDM1A
hsa-miR-506-3p,ACTL6A
hsa-miR-661,RAB1A
hsa-miR-34a-5p,CDK2AP1
hsa-miR-98-5p,EDEM1
hsa-miR-96-5p,RND1
hsa-miR-3180-5p,MTFP1
hsa-miR-597-3p,HOXC8
hsa-miR-202-3p,CLDN1
hsa-miR-892b,MTF1
hsa-miR-22-5p,FOXN3
hsa-miR-545-3p,GAP43
hsa-miR-491-5p,RBMS1
hsa-miR-599,TBXAS1
hsa-miR-499a-3p,PRMT1
hsa-miR-15a-5p,RSU1
hsa-miR-146b-5p,PPP1R14C
hsa-miR-1246,TROAP
hsa-miR-887-3p,RHOG
hsa-miR-130a-5p,CTNND1
hsa-miR-24-1-5p,ATG7
hsa-miR-1303,PIK3R3
hsa-miR-6855-3p,EPHA5
hsa-miR-3064-5p,SNX5
hsa-miR-29c-5p,CBS
hsa-miR-219a-5p,XRCC5
hsa-miR-559,AIP
hsa-miR-802,CAMKK2
hsa-miR-10b-5p,SOCS2
hsa-miR-376b-3p,XRCC6
hsa-miR-1224-3p,ROBO2
hsa-miR-144-3p,GPR85
hsa-miR-99b-3p,HS3ST2
hsa-miR-3163,CDK19
hsa-miR-337-3p,TMEM40
hsa-miR-452-5p,TACSTD2
hsa-miR-138-5p,RHOBTB1
hsa-miR-512-5p,TSPAN12
hsa-miR-500a-3p,SERPINB5
hsa-miR-210-3p,CTDSP2
hsa-miR-17-3p,EPHA7
hsa-miR-1179,EFEMP2
hsa-miR-27a-5p,ISCU
hsa-miR-106a-3p,RAB13
hsa-let-7e-5p,CDKN1B
hsa-miR-433-3p,C11orf65
hsa-miR-27b-3p,TNFAIP2
hsa-miR-29a-5p,FOSL2
hsa-miR-323a-3p,FUT4
hsa-miR-885-5p,KLF13
hsa-miR-489-3p,FADS1
hsa-miR-432-3p,CNTF
hsa-miR-4328,GDF6
hsa-miR-152-5p,MAT2B
hsa-miR-520c-3p,RIN2
hsa-miR-4317,PPM1D
hsa-miR-631,GOLT1B
hsa-miR-1247-5p,EFNB2
hsa-miR-3162-3p,ZNF561
hsa-miR-24-3p,CMPK1
hsa-miR-1299,IL24
hsa-miR-485-5p,REG4
hsa-miR-363-5p,GCLC
hsa-miR-583,STK4
hsa-miR-3129-5p,EGR3
hsa-miR-663b,PKNOX1
hsa-miR-6855-3p,NPHS2
hsa-miR-30c-1-3p,LPIN1
hsa-miR-222-3p,PHF10
hsa-miR-767-3p,TYR
hsa-miR-20a-5p,FGFR1
hsa-miR-3180-5p,LDOC1
hsa-miR-17-3p,ARID3B
hsa-miR-155-3p,STX16
hsa-miR-127-3p,PDK4
hsa-miR-4269,P2RX5
hsa-let-7b-5p,ARRDC3
hsa-miR-483-3p,ACTN1
hsa-miR-485-3p,ARID2
hsa-miR-645,EFNA3
hsa-miR-3666,ACTG2
hsa-miR-378b,RAB17
hsa-miR-596,NECTIN4
hsa-miR-22-5p,ADA
hsa-miR-2909,NLRC5
hsa-miR-551a,CCR1
hsa-miR-639,MAGI2
hsa-miR-211-5p,FHL1
hsa-miR-891a-5p,UBASH3B
hsa-miR-99a-3p,TSPAN12
hsa-miR-2909,OSBPL8
hsa-miR-4497,WT1
hsa-miR-4717-5p,DDIT3
hsa-miR-146b-3p,ANXA11
hsa-miR-541-5p,ARL5A
hsa-miR-1281,BRD3
hsa-miR-34b-3p,IL10RA
hsa-miR-515-5p,FOXJ3
hsa-miR-152-3p,LINC00963
hsa-miR-548a-5p,GAB2
hsa-miR-105-3p,OXR1
hsa-miR-939-5p,ATP2A2
hsa-miR-139-3p,CDKN1C
hsa-miR-1291,REPIN1
hsa-miR-765,PFDN4
hsa-let-7a-3p,ZNF561
hsa-miR-323b-5p,OSTM1
hsa-miR-541-3p,TET1
hsa-let-7f-5p,CAMKK2
hsa-miR-124-3p,FOXN1
hsa-miR-578,GNA13
hsa-miR-670-5p,ADD3
hsa-miR-325,CYTOR
hsa-miR-384,MGMT
hsa-miR-92a-3p,TBRG1
hsa-miR-587,BASP1
hsa-miR-7973,LIMS1
hsa-miR-877-3p,THBS2
hsa-miR-433-5p,DNM3OS
hsa-miR-542-5p,C1QTNF9
hsa-miR-582-5p,BGLAP
hsa-miR-877-3p,DOCK4
hsa-miR-429,CARD10
hsa-miR-202-3p,DLX5
hsa-miR-875-5p,IGFBP1
hsa-miR-526b-3p,MPPED2
hsa-miR-645,RND3
hsa-miR-30a-5p,SULF1
hsa-miR-515-5p,FGFRL1
hsa-miR-512-5p,SATB1
hsa-miR-525-5p,ARID1A
hsa-miR-328-5p,GALNT16
hsa-miR-144-5p,CYB5A
hsa-miR-23c,SUV39H1
hsa-miR-583,CYP19A1
hsa-miR-23a-3p,MYH10
hsa-miR-583,IRF1
hsa-miR-378g,TJP1
hsa-miR-301b-5p,SOX2
hsa-miR-659-3p,GABBR2
hsa-miR-19b-3p,PRKD1
hsa-miR-106a-3p,PIN1
hsa-miR-548p,ITGA5
hsa-miR-636,FGFR3
hsa-miR-519b-3p,GLI3
hsa-miR-34a-5p,CHEK1
hsa-miR-616-5p,TFAP2A
hsa-miR-518a-5p,STK40
hsa-miR-222-3p,JUND
hsa-miR-631,CCR4
hsa-miR-339-5p,ETV4
hsa-miR-374a-3p,SIAH2
hsa-miR-149-5p,AQP5
hsa-miR-28-5p,GPER1
hsa-miR-516b-5p,MARCKSL1
hsa-miR-374a-5p,PIK3CD
hsa-miR-5094,ULK1
hsa-miR-636,BMP2
hsa-miR-34b-3p,MUC13
hsa-miR-124-3p,NR4A2
hsa-miR-521,APOBEC2
hsa-miR-485-5p,BGLAP
hsa-miR-548c-3p,FNDC1
hsa-miR-187-5p,PPM1F
hsa-miR-4638-5p,EYA2
hsa-miR-1972,SLCO1B1
hsa-miR-548i,TSPYL2
hsa-miR-410-5p,RAX
hsa-miR-181a-2-3p,RAD21
hsa-miR-874-3p,TBX3
hsa-miR-200a-5p,MSH2
hsa-miR-4646-5p,UGT2B15
hsa-miR-216a-5p,ARHGDIB
hsa-miR-144-5p,FBP1
hsa-miR-338-3p,LAMC1
hsa-miR-30c-1-3p,SLC6A8
hsa-miR-548d-3p,PHLDB2
hsa-miR-517c-3p,DICER1
hsa-miR-29b-3p,ATR
hsa-miR-429,ADAMTS4
hsa-miR-331-3p,JMY
hsa-miR-708-3p,IL12RB2
hsa-miR-16-2-3p,PTP4A2
hsa-miR-6884-5p,SOX4
hsa-miR-129-1-3p,ARID4B
hsa-miR-151a-3p,NFKB2
hsa-miR-126-3p,RBPJ
hsa-miR-136-5p,SLC26A6
hsa-miR-143-3p,COPS6
hsa-miR-1293,ALPK2
hsa-miR-146b-3p,GOLPH3
hsa-miR-4728-5p,RPS7
hsa-miR-1305,RERE
hsa-miR-623,NCOA6
hsa-miR-1264,IL6R
hsa-miR-1185-1-3p,LEFTY2
hsa-miR-877-3p,YBX1
hsa-miR-570-5p,COPS5
hsa-miR-146a-3p,HMGXB4
hsa-miR-512-5p,COL16A1
hsa-miR-4284,FGB
hsa-miR-4723-5p,NFIX
hsa-miR-3180-5p,ACTB
hsa-miR-519e-5p,CD22
hsa-miR-3127-5p,ING1
hsa-miR-520d-3p,ROCK2
hsa-miR-508-5p,ATR
hsa-miR-4728-5p,HOXB4
hsa-miR-98-3p,IGF2BP1
hsa-miR-4674,EZH2
hsa-miR-519d-3p,CSF1R
hsa-let-7d-5p,HDAC7
hsa-miR-199a-5p,ALOX5
hsa-miR-302b-3p,IFT88
hsa-miR-548c-5p,SNAP23
hsa-miR-34b-3p,PGD
hsa-miR-548c-5p,AJAP1
hsa-miR-3121-3p,GFRA3
hsa-miR-302a-3p,TPX2
hsa-let-7e-3p,KRT8
hsa-miR-338-3p,ACADS
hsa-miR-3129-5p,LIN7C
hsa-miR-1258,CDH11
hsa-miR-302b-3p,ZNF83
hsa-miR-671-5p,TBC1D8B
hsa-miR-148a-5p,KHSRP
hsa-miR-519b-3p,RCC2
hsa-miR-1266-5p,EDEM1
hsa-miR-19b-3p,ARF4
hsa-miR-1269b,KHSRP
hsa-miR-876-5p,HIVEP2
hsa-miR-1290,FGF5
hsa-miR-152-5p,CHI3L1
hsa-miR-149-5p,VAV3
hsa-miR-615-5p,ZFPM2
hsa-miR-2682-5p,ZNRF2
hsa-miR-208b-3p,HOXA-AS2
hsa-miR-509-3-5p,ATAD2
hsa-miR-517c-3p,AP2M1
hsa-miR-1179,TAGLN2
hsa-miR-155-3p,SPRED2
hsa-miR-185-3p,DUSP6
hsa-miR-338-5p,LCN2
hsa-miR-5195-3p,TINCR
hsa-let-7g-5p,HNRNPA2B1
hsa-miR-518b,PPP3CA
hsa-miR-675-3p,KIF5B
hsa-miR-581,NR4A1
hsa-miR-664a-3p,NRAS
hsa-miR-106a-5p,FOXL2
hsa-miR-769-5p,HDAC6
hsa-miR-711,LPIN1
hsa-miR-199a-5p,FAM117B
hsa-miR-575,DLEU2L
hsa-miR-541-3p,SV2A
hsa-miR-1185-2-3p,GRB2
hsa-miR-199a-3p,PIK3C2A
hsa-miR-135b-3p,TP53INP2
hsa-miR-29b-2-5p,RSPO2
hsa-miR-1224-5p,CEP19
hsa-miR-204-5p,MST1
hsa-miR-4491,NKD2
hsa-miR-15a-5p,GAB2
hsa-miR-758-3p,MAP3K11
hsa-miR-202-3p,CDX1
hsa-miR-1914-5p,PSEN1
hsa-miR-921,IRF4
hsa-miR-125a-5p,IL34
hsa-miR-494-5p,CDC40
hsa-miR-7844-5p,HAL
hsa-miR-218-2-3p,TLR2
hsa-miR-4443,NOTCH1
hsa-miR-524-5p,ADCY6
hsa-miR-623,AGPAT2
hsa-miR-488-3p,CCNA1
hsa-miR-223-5p,TRIM13
hsa-miR-181a-2-3p,ESD
hsa-miR-320d,TFPI2
hsa-miR-4775,NR2F2
hsa-miR-579-3p,ACAT1
hsa-miR-450a-1-3p,TCL1A
hsa-miR-1207-5p,CFH
hsa-miR-133b,E2F6
hsa-miR-617,STK3
hsa-miR-501-5p,DRAM1
hsa-miR-214-3p,ACVR1
hsa-miR-136-5p,HNRNPL
hsa-miR-27a-5p,RASSF2
hsa-miR-34a-3p,TDG
hsa-miR-4717-5p,CDS2
hsa-miR-128-3p,DCUN1D2
hsa-miR-484,SERPINI1
hsa-miR-1301-3p,RAB11FIP2
hsa-miR-601,CRIM1
hsa-miR-99b-3p,DAZAP2
hsa-miR-646,PMAIP1
hsa-miR-450a-5p,ABRA
hsa-miR-595,MCC
hsa-miR-190a-3p,PFKP
hsa-miR-99a-3p,CXCR4
hsa-miR-1269b,ZBTB7A
hsa-miR-224-5p,FOXA2
hsa-miR-155-5p,CXCL5
hsa-miR-361-5p,PDGFRA
hsa-miR-363-3p,TOMM20
hsa-miR-4521,SREBF2
hsa-miR-27a-3p,ARFIP2
hsa-miR-181a-5p,FOXD2-AS1
hsa-miR-302d-3p,DVL1
hsa-miR-1224-3p,PIAS3
hsa-miR-599,GAB2
hsa-miR-297,CDK7
hsa-miR-187-5p,CCDC88A
hsa-miR-766-3p,FAM91A1
hsa-miR-1265,ZFAS1
hsa-miR-548c-5p,SOX12
hsa-miR-195-3p,DDX6
hsa-miR-4316,CRKL
hsa-miR-132-5p,SNX30
hsa-miR-665,MAP3K4
hsa-miR-182-5p,SNX5
hsa-miR-1293,ABL1
hsa-miR-646,TFRC
hsa-miR-3194-3p,YTHDF1
hsa-miR-155-3p,RBM5
hsa-miR-410-5p,HMGA1
hsa-miR-200c-3p,MMP2
hsa-miR-520g-3p,USP13
hsa-miR-1284,ST8SIA4
hsa-miR-505-3p,IL6ST
hsa-miR-652-3p,ATAT1
hsa-miR-1207-5p,BCL2L11
hsa-miR-4270,BRCA1
hsa-miR-1257,HTR1B
hsa-miR-4262,DTNB
hsa-miR-499a-3p,CRIM1
hsa-miR-339-3p,HDAC9
hsa-miR-630,MRC1
hsa-miR-520d-5p,ZBTB10
hsa-miR-499a-5p,TWIST1
hsa-miR-548m,GYS1
hsa-miR-98-3p,ANAPC1
hsa-miR-26a-5p,FIS1
hsa-miR-203a-3p,CD80
hsa-miR-409-3p,ARC
hsa-miR-129-1-3p,SPRY2
hsa-miR-30e-5p,POLD3
hsa-miR-208a-3p,MCAM
hsa-miR-1203,PAX7
hsa-miR-199a-5p,EMX1
hsa-miR-761,GPC1
hsa-miR-1258,MOB3B
hsa-miR-4443,BATF2
hsa-miR-4328,FABP4
hsa-miR-612,CASC3
hsa-miR-937-5p,PTPRD
hsa-miR-382-5p,ABCC4
hsa-miR-548b-3p,CLTC
hsa-miR-548i,MAPK3
hsa-miR-876-3p,CD68
hsa-miR-494-3p,S100P
hsa-miR-582-5p,STK4
hsa-miR-374b-5p,FRZB
hsa-let-7b-5p,SYT1
hsa-miR-4516,SCRIB
hsa-miR-6516-5p,CPEB1
hsa-miR-518d-3p,GAB2
hsa-miR-517a-3p,MMP7
hsa-miR-516a-5p,WEE1
hsa-miR-340-3p,MAGI2
hsa-miR-7-1-3p,MAPK4
hsa-miR-646,MPL
hsa-miR-452-5p,KCMF1
hsa-miR-4530,MCF2L
hsa-miR-188-3p,IFITM1
hsa-miR-181a-2-3p,RAX
hsa-miR-299-3p,KRT1
hsa-miR-5787,WDR77
hsa-miR-1260b,RASSF6
hsa-miR-1283,TADA2A
hsa-miR-934,BAX
hsa-miR-495-3p,EPSTI1
hsa-miR-1185-2-3p,PDHA1
hsa-miR-486-3p,GPR137B
hsa-miR-130b-3p,VASP
hsa-miR-342-3p,PPARG
hsa-miR-1184,LGMN
hsa-miR-1180-5p,CDC14A
hsa-miR-141-3p,MT1M
hsa-miR-708-3p,ZNF197
hsa-miR-187-3p,CHRM1
hsa-miR-591,DDX17
hsa-miR-328-3p,MMP15
hsa-miR-625-5p,ARMC2
hsa-miR-4775,MFN2
hsa-miR-128-3p,PTK2B
hsa-miR-199b-5p,HIPK3
hsa-miR-4775,ABCG4
hsa-miR-99b-3p,FGFR4
hsa-miR-508-5p,PTPN23
hsa-miR-10b-5p,PRDX3
hsa-miR-518a-5p,HIPK3
hsa-miR-133b,GATM
hsa-miR-302a-5p,PIK3C2A
hsa-miR-16-2-3p,BAP1
hsa-miR-4521,FRAT2
hsa-miR-1305,MAOA
hsa-miR-224-3p,CAMK2D
hsa-miR-770-5p,ATAD2
hsa-miR-4271,DLC1
hsa-miR-372-3p,KCNJ2
hsa-miR-325,NAMPT
hsa-miR-570-3p,LCN2
hsa-miR-34b-5p,REV1
hsa-miR-23b-5p,RAI14
hsa-miR-361-5p,TGM2
hsa-miR-205-3p,PRKCA
hsa-miR-758-3p,NKX2-1-AS1
hsa-miR-548a-3p,PHLDA1
hsa-miR-383-3p,PTPN13
hsa-miR-200b-5p,FZD6
hsa-miR-650,STK4
hsa-miR-1252-5p,NPHS2
hsa-miR-3128,CLDN10
hsa-miR-1283,INPP5F
hsa-miR-574-3p,VAMP1
hsa-miR-1184,ATP1A2
hsa-miR-934,CCDC6
hsa-miR-374a-5p,MGST3
hsa-miR-449c-5p,IFT88
hsa-miR-301a-3p,AMOTL1
hsa-miR-1468-3p,PPP2R5A
hsa-miR-30e-3p,GAP43
hsa-miR-4720-3p,PLXNB2
hsa-miR-3127-5p,IMPA1
hsa-miR-214-5p,YY1
hsa-miR-363-3p,CPPED1
hsa-miR-139-5p,E2F3
hsa-miR-206,ATF4
hsa-miR-378g,SIVA1
hsa-miR-4284,VEZT
hsa-miR-502-5p,CNR1
hsa-miR-135b-3p,COL5A3
hsa-miR-758-3p,PLXNB2
hsa-miR-7973,NMI
hsa-miR-661,NEUROG1
hsa-miR-129-1-3p,TRAPPC2B
hsa-miR-18a-3p,NIT1
hsa-miR-922,TTF1
hsa-miR-532-5p,TUBB4B
hsa-miR-6887-5p,TUG1
hsa-miR-1298-5p,HOXB5
hsa-miR-136-5p,GABARAPL1
hsa-miR-25-3p,SLC22A7
hsa-miR-188-5p,PEG10
hsa-miR-3940-5p,MALT1
